VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
FALSE,FALSE,TRUE,1156.35,3.4022,75.0025,554.37625,0.8737875,6.4937,0.262425,1.4358,0.2307695,0.980725,0.755625,0,0,13476.77,0.9396422,0,7150.25,9164.95,0,0,-0.530649163,0.004470951
FALSE,FALSE,TRUE,1143.8355,2.030242,95.267035,663.5933125,0.725617125,4.438385,0.04109525,3.775198,0.462829335,0.96267675,0.75563125,0,0,4578.38,0.9389531,0,2607.4,3311.85,0,0,-0.569508778,0.000820951
FALSE,FALSE,TRUE,1101.7075,3.86789,71.453485,974.7216625,0.728015375,6.108947,0.34467975,1.547906,0.162438755,0.91113975,0.75601425,0,0,16374.52,0.93889525,0,6689.15,14993.15,0,0,-0.408512291,0.000546433
FALSE,FALSE,TRUE,678.55,2.0918,64.1755,582.74875,0.8465375,4.8473,0.391125,4.7694,0.2872665,0.970975,0.756125,0,0,2912.895,0.93866795,0,1389.55,2660.35,0,0,-0.47705036,0.001290997
FALSE,FALSE,TRUE,1342.3155,4.602134,30.907945,852.0198625,0.788385125,7.633157,0.21541125,3.950766,0.240560925,0.91475825,0.75646675,0,0,29114.3,0,0,23105.8,28784.4,0,0,-0.793664429,0.003017357
FALSE,FALSE,TRUE,700.55,3.8598,47.5435,432.89125,0.8310125,6.8465,0.112975,2.1334,0.3217135,0.966275,0.756725,0,0,10665.26,0.93867435,0,6389.6,7477,0,0,-0.599114657,0.00084472
FALSE,FALSE,TRUE,1073.7855,3.02403,77.204215,922.3046875,0.704873875,7.216625,0.33834325,4.587914,0.212684825,0.98133875,0.75698525,0,0,9500.925,0.939765,0,4515.05,5821,0,0,-0.475312385,0.001544246
FALSE,FALSE,TRUE,721.0705,4.486122,78.270805,655.5651625,0.762827125,3.394043,0.35227125,4.931306,0.307824695,0.85291825,0.75699225,0,0,14403.615,0,0,13751.3,14419.95,0,0,-0.954715415,0.001250868
FALSE,FALSE,TRUE,914.45,2.4926,53.2315,472.28125,0.8926875,7.8509,0.398925,4.6998,0.4003095,0.848025,0.757125,0,0,5939.32,0,0,3875.55,5657.45,0,0,-0.652751723,0.005939065
FALSE,FALSE,TRUE,717.6855,4.565154,71.115535,871.2341875,0.850770875,5.650085,0.20321875,4.872618,0.187710505,0.95410125,0.75725925,0,0,14932.105,0.938661,0,8152.85,12455.15,0,0,-0.546001591,0.000931077
FALSE,FALSE,TRUE,1417.65,2.8034,69.3505,41.13625,0.9361625,3.9239,0.457475,3.9242,0.4668025,0.929875,0.757525,0,0,10834.525,0.9392063,0,5292.8,7364.65,0,0,-0.488527361,0.009633899
FALSE,FALSE,TRUE,771.15,4.4574,59.0005,905.37625,0.9371625,3.7073,0.493425,4.1414,0.2966745,0.918625,0.757575,0,0,15293.81,0.9395703,0,7067.3,10946.1,0,0,-0.462103535,0.000808487
FALSE,FALSE,TRUE,608.8396162,3.151925325,47.25123763,92.04380419,0.779607211,5.075201988,0.130487204,2.959883571,0.320378424,0.978696734,0.757855743,0,0,5985.975,0.93861505,0,4180.75,4415.15,0,0,-0.698439065,0.001199348
FALSE,FALSE,TRUE,1280.05,3.6482,69.2065,406.95625,0.8532875,3.4679,0.202425,1.8818,0.2477725,0.956625,0.758175,0,0,16934.49,0.9392128,0,10176.45,12028.6,0,0,-0.600935548,0.000913404
FALSE,FALSE,TRUE,1437.75,2.133,68.4775,90.47125,0.7641125,4.2011,0.183925,4.485,0.4433315,0.936975,0.758225,0,0,6370.275,0.93941635,0,3735.45,4676.15,0,0,-0.586382841,0.001849915
FALSE,FALSE,TRUE,683.7625951,4.690762997,36.44889832,406.0349099,0.708059032,7.87351203,0.10732194,2.202381492,0.451163047,0.808505505,0.75829044,0,0,15334.55,0,0,13249.5,15310.9,0,0,-0.86404803,0.0034375
FALSE,FALSE,TRUE,704.15,1.7142,63.2935,465.35875,0.7747125,4.3265,0.241325,1.921,0.3792885,0.918675,0.758325,0,0,2012.935,0.80573471,0,1182,1460.5,0,0,-0.587135564,0.028713321
FALSE,FALSE,TRUE,1292.6175,3.16863,56.919115,949.9254625,0.757335875,7.064555,0.38248975,2.176218,0.023558545,0.91571475,0.75832625,0,0,12382.725,0.007642501,0,8445.15,10556.95,0,0,-0.68210091,0.003111491
FALSE,FALSE,TRUE,1120.073974,3.202528715,73.83508325,784.5521241,0.867849272,6.836473823,0.16460529,2.992077947,0.420657705,0.770368516,0.758420736,0,0,11720.97,0,0,9605.95,11016.95,0,0,-0.819609031,0.003944381
FALSE,FALSE,TRUE,944.0195,2.133786,75.545785,804.0586375,0.884635875,2.913917,0.38761825,1.734714,0.128955585,0.91893475,0.75856575,0,0,4214.575,0.005571426,0,4001.9,4194.55,0,0,-0.949556743,0.002873908
FALSE,FALSE,TRUE,1290.25,3.9506,87.5125,868.61875,0.8226125,7.8203,0.436025,4.9094,0.4580315,0.772625,0.758625,0,0,19674.535,0,0,11101.05,16171.7,0,0,-0.564239597,0.001235047
FALSE,FALSE,TRUE,760.2846622,3.220607281,50.04231751,67.62802014,0.805986483,3.482452452,0.41886282,1.095098719,0.303908392,0.949604422,0.75862962,0,0,7566.725,0.93900905,0,5547.55,5864.6,0,0,-0.733158676,0.001217508
FALSE,FALSE,TRUE,1286.224365,3.630355358,53.2151562,309.7880393,0.861146536,6.690939307,0.307807744,3.8046,0.467449343,0.938309759,0.758834183,0,0,17012.17,0.810533615,0,9293.15,14206.2,0,0,-0.54632533,0.01934969
FALSE,FALSE,TRUE,1495.116055,1.573046029,61.58239841,576.5924796,0.897870255,7.784771681,0.305776924,3.219052792,0.205233572,0.868172139,0.75884524,0,0,3853.715,0,0,2775.35,3518.95,0,0,-0.720210035,0.002122497
FALSE,FALSE,TRUE,734.7145,1.616646,51.463855,482.8117375,0.795957375,6.954857,0.44687825,1.518906,0.326392265,0.90483875,0.75905475,0,0,1836.89,0.329337988,0,973.3,1335.05,0,0,-0.529851233,0.021794423
FALSE,FALSE,TRUE,1112.4475,2.507546,54.852625,172.7617375,0.738094875,3.522437,0.28301475,1.038558,0.362169615,0.84739925,0.75918525,0,0,6873.57,0,0,6465,6870.55,0,0,-0.940572234,0.00201091
FALSE,FALSE,TRUE,1173.05,4.8382,61.2505,45.62125,0.7116375,6.2315,0.267025,3.2638,0.0482445,0.969225,0.759425,0,0,26686.135,0.93982885,0,16021.75,21014.95,0,0,-0.600338233,0.015485726
FALSE,FALSE,TRUE,854.3745,1.77295,88.323445,985.5119875,0.794961625,4.904141,0.48556675,3.671794,0.394682095,0.98022775,0.75944925,0,0,2598.415,0.939948,0,994.6,2533.85,0,0,-0.382786544,0.000818749
FALSE,FALSE,TRUE,901.25,2.4318,81.7435,943.01125,0.8886125,4.6667,0.355325,1.6958,0.2460085,0.927625,0.759575,0,0,5224.45,0.9235651,0,2570.5,4140.5,0,0,-0.492064085,0.003753316
FALSE,FALSE,TRUE,690.9775,3.257214,38.879965,101.8051375,0.816641125,4.692365,0.24469575,2.971334,0.426686935,0.98454375,0.75968175,0,0,7282.805,0.93941825,0,5212.3,5575.85,0,0,-0.715707881,0.001450274
FALSE,FALSE,TRUE,1334.6385,3.32579,82.345555,782.0879875,0.870402625,3.703517,0.37703925,2.993338,0.151992935,0.97905025,0.75981475,0,0,14613.795,0.940061,0,7389.35,10315.25,0,0,-0.505644443,0.000494383
FALSE,FALSE,TRUE,1453.95,3.1262,37.9135,803.09875,0.8549625,4.1855,0.435725,2.529,0.2372865,0.967725,0.759825,0,0,14179.785,0.93994135,0,6829.1,10006.7,0,0,-0.481611098,0.000490305
FALSE,FALSE,TRUE,1158.5995,1.924146,23.071645,331.7384125,0.853921375,6.619607,0.44213975,1.872502,0.344022955,0.86644175,0.75992725,0,0,4369.955,0,0,3310.7,4116.7,0,0,-0.757652268,0.004279108
FALSE,FALSE,TRUE,895.2905,1.065806,94.352275,474.7309375,0.794360125,5.921171,0.31716625,4.610086,0.231130385,0.99750575,0.76000375,0,0,937.91,0.93887295,0,445.7,723.3,0,0,-0.475290638,0.002770724
FALSE,FALSE,TRUE,1280.5,2.866,87.445,649.4875,0.735375,6.245,0.37525,3.954,0.063655,0.99225,0.76025,0,0,10333.74,0.9398192,0,4747,9045.05,0,0,-0.459380096,0.000928191
FALSE,FALSE,TRUE,794.85,1.3498,89.9965,800.56375,0.7066125,6.6911,0.157175,2.1538,0.4184885,0.932875,0.760625,0,0,1374.61,0.93979765,0,650.9,1290.1,0,0,-0.473589398,0.001837355
FALSE,FALSE,TRUE,1050.1385,1.20073,81.859195,414.3716125,0.918260125,2.165687,0.11625275,4.834594,0.320861635,0.97459175,0.76065675,0,0,1445.735,0.93901925,0,1028.05,1122,0,0,-0.711194384,0.002857066
FALSE,FALSE,TRUE,922.0065,4.856694,22.501675,80.1045625,0.723608875,5.548655,0.16051025,3.798814,0.299370725,0.97128675,0.76078625,0,0,21967.63,0.9406362,0,17982.1,18727.85,0,0,-0.818574107,0.000809734
FALSE,FALSE,TRUE,1290.8485,1.309982,34.628995,788.7911125,0.823235125,4.055099,0.26455925,2.541838,0.336520075,0.97811975,0.76106975,0,0,2190.31,0.9397403,0,1269.45,1702.2,0,0,-0.579596243,0.001094788
FALSE,FALSE,TRUE,1329.15,4.4058,42.3685,650.70625,0.7535625,4.0193,0.167825,2.5462,0.3944295,0.995725,0.761175,0,0,25830.62,0.9401869,0,16049.8,18482.75,0,0,-0.62134864,0.000313261
FALSE,FALSE,TRUE,949.5155,4.361286,31.825225,380.6570875,0.878624875,4.502549,0.02740175,4.072494,0.415042085,0.96189125,0.76145025,0,0,19094.115,0.003419893,0,18280.05,19057.35,0,0,-0.957377973,0.001252071
FALSE,FALSE,TRUE,803.55,4.6346,38.4085,740.11375,0.9458125,7.5125,0.465025,2.3902,0.1106705,0.956575,0.762025,0,0,18447.87,0.94009165,0,7958.9,19006.2,0,0,-0.431460726,0.001000924
FALSE,FALSE,TRUE,1110.05,1.0794,97.1335,682.10125,0.8789375,7.3691,0.442525,2.7046,0.1869145,0.982625,0.762125,0,0,1225.895,0.9392645,0,482.95,794.45,0,0,-0.393983501,0.002208487
FALSE,FALSE,TRUE,917.55,4.489,57.9925,375.56125,0.7439125,6.1769,0.045075,3.4042,0.1486455,0.944275,0.762225,0,0,18509.285,0.8180678,0,11145.55,14131.05,0,0,-0.60218279,0.009165773
FALSE,FALSE,TRUE,1281.940043,1.439333498,75.62006116,711.0290512,0.758818862,5.596775413,0.36597535,2.314836502,0.19743132,0.960348904,0.762367636,0,0,2552.14,0.9400344,0,1095.55,2190.7,0,0,-0.429303246,0.001558467
FALSE,FALSE,TRUE,773.55,1.2998,70.9345,486.90625,0.8120125,6.9065,0.489325,1.371,0.2421375,0.905225,0.762375,0,0,1194.005,0.059752255,0,640.15,1011.45,0,0,-0.536664566,0.011160025
FALSE,FALSE,TRUE,1024.65,1.9022,83.4085,494.70625,0.9013875,7.0571,0.167175,2.8786,0.4218205,0.992575,0.762675,0,0,3746.03,0.941932,0,2095.85,2487.75,0,0,-0.559518802,0.001505808
FALSE,FALSE,TRUE,1226.007164,3.279499054,22.62822762,76.91686116,0.817810316,5.536056995,0.491315991,1.154160738,0.316316181,0.892135739,0.762703061,0,0,13089.215,0.86491345,0,9727.75,10217.1,0,0,-0.743219481,0.00992353
FALSE,FALSE,TRUE,948.8698542,2.899226069,46.8225643,586.2579137,0.761723351,7.221226335,0.359824896,1.320025533,0.377849219,0.95112291,0.763235062,0,0,7829.145,0.9407726,0,3749.85,5266.3,0,0,-0.479003877,0.001360936
FALSE,FALSE,TRUE,714.9287611,3.698339939,75.13929129,732.4874341,0.938559768,6.533280134,0.418009192,4.938631773,0.384130613,0.974421799,0.763430357,0,0,9922.66,0.93948695,0,4441.2,6871.5,0,0,-0.447619777,0.00127116
FALSE,FALSE,TRUE,1267.85,1.6778,79.3585,570.26875,0.7189875,6.1955,0.174525,4.179,0.4549445,0.919675,0.763525,0,0,3458.82,0.89478775,0,1694.2,3031.7,0,0,-0.489807206,0.006731607
FALSE,FALSE,TRUE,1094.4795,1.624062,86.716675,378.2059375,0.869145125,3.100109,0.17621825,1.572126,0.061143995,0.89427225,0.76354925,0,0,2792.07,0,0,2674.3,2754.45,0,0,-0.957853528,0.002555837
FALSE,FALSE,TRUE,1068.2125,3.589334,75.649285,240.6256375,0.813542375,5.443373,0.44111425,2.240702,0.101932575,0.94711325,0.76366625,0,0,13554.31,0.94030455,0,5931.05,12170.4,0,0,-0.43752327,0.011935195
FALSE,FALSE,TRUE,719.4865,1.553786,31.717405,894.8057875,0.766378375,6.716561,0.46669375,1.220718,0.069306415,0.84686075,0.76366875,0,0,1729.19,0,0,1363.6,1739.05,0,0,-0.788572989,0.007397653
FALSE,FALSE,TRUE,1374.225855,4.184913158,43.72853696,25.18471158,0.804409121,3.731437981,0.062580377,3.826647758,0.393078949,0.981167167,0.763671607,0,0,23240.115,0.94099705,0,17012.15,17336.4,0,0,-0.732022041,0.000678775
FALSE,FALSE,TRUE,734.8029166,2.797433138,57.03858078,838.2949874,0.710845465,6.580510616,0.224573702,2.407360673,0.357839124,0.998738945,0.763788342,0,0,5694.63,0.94046415,0,2915.6,5607.7,0,0,-0.51199638,0.000871329
FALSE,FALSE,TRUE,1283.75,2.0006,63.6085,993.32125,0.8278875,4.3151,0.297075,4.1758,0.2936855,0.935625,0.763975,0,0,5041.36,0.94199165,0,2504.2,3272.5,0,0,-0.496737253,0.000800461
FALSE,FALSE,TRUE,622.65,3.3978,84.2275,917.66125,0.7274125,7.3025,0.321525,1.5326,0.4546505,0.864575,0.764375,0,0,6893.59,0,0,4493.35,5891.9,0,0,-0.651820095,0.005716658
FALSE,FALSE,TRUE,1110.814393,1.850455821,79.26100433,607.0729688,0.838052151,6.512945056,0.297696233,4.079992533,0.484427681,0.994835258,0.76442495,0,0,3688.43,0.94107405,0,1783.25,2632.35,0,0,-0.483476072,0.001646445
FALSE,FALSE,TRUE,936.25,1.4466,93.9655,792.56875,0.8439625,3.5039,0.280075,4.325,0.4306895,0.954575,0.764775,0,0,1877.41,0.94165925,0,998.25,1375.2,0,0,-0.531744612,0.002058378
FALSE,FALSE,TRUE,1123.5395,1.896918,70.820155,438.0329125,0.860267625,7.084781,0.43938725,2.590898,0.012007775,0.83932125,0.76508675,0,0,3888.04,0,0,2519.05,3379.05,0,0,-0.647943048,0.002541317
FALSE,FALSE,TRUE,888.5344565,3.105609417,79.93586957,593.2908177,0.767564175,5.575731516,0.478637427,2.705710053,0.173231335,0.945424914,0.76531893,0,0,8437.745,0.94137825,0,3044.05,6852.7,0,0,-0.360770917,0.000736864
FALSE,FALSE,TRUE,902.3845,4.490658,52.267285,66.2761375,0.932252875,6.119657,0.09043275,4.476546,0.439481815,0.88568675,0.76607225,0,0,18997.68,0,0,18388.5,19003.6,0,0,-0.96794354,0.001264364
FALSE,FALSE,TRUE,734.55,1.979,92.9935,685.02625,0.8738375,6.5219,0.483425,1.7038,0.1161585,0.864325,0.766175,0,0,2655.245,0,0,1641.55,2048.4,0,0,-0.618261483,0.001863864
FALSE,FALSE,TRUE,1082.3685,3.930118,27.730315,206.6215375,0.755056375,3.051941,0.07590675,4.11009,0.031064855,0.82829575,0.76700225,0,0,16703.29,0,0,16485.1,16695.5,0,0,-0.986941227,0.000882014
FALSE,FALSE,TRUE,1364.641666,1.428022832,52.41955936,381.834393,0.876809266,2.123132817,0.323162884,3.619615793,0.298236708,0.934987575,0.767038822,0,0,2708.875,0.94197475,0,2090.25,2227.1,0,0,-0.7716464,0.001501596
FALSE,FALSE,TRUE,1271.5,4.502,74.305,447.6625,0.721625,3.719,0.27275,2.27,0.268965,0.92975,0.76725,0,0,25643.28,0.94164095,0,18585.1,19293,0,0,-0.724757196,0.001023994
FALSE,FALSE,TRUE,664.7600681,2.123878598,65.34766197,496.4331053,0.930018079,4.471570134,0.431305349,2.76006484,0.213691885,0.955515891,0.767265916,0,0,2942.045,0.9421729,0,1410.05,2692.2,0,0,-0.479314785,0.001708647
FALSE,FALSE,TRUE,1082.05,4.9086,79.4935,131.22625,0.8128625,5.7611,0.367425,3.9906,0.1683435,0.922125,0.767525,0,0,25645.45,0.94145305,0,12050.45,22364,0,0,-0.469853921,0.009623457
FALSE,FALSE,TRUE,1116.762877,1.244865417,24.32827741,432.1968794,0.798522253,6.764565229,0.203608245,4.417576313,0.205696535,0.94090873,0.767804474,0,0,1777.135,0.94168135,0,1047.3,1516.1,0,0,-0.589365714,0.001798829
FALSE,FALSE,TRUE,777.8768837,4.037341118,88.02717686,124.7047141,0.706418963,6.229005694,0.319682062,2.681539297,0.233084823,0.925973594,0.768119723,0,0,12378.13,0.94168075,0,5565.55,9324.5,0,0,-0.449594212,0.015908426
FALSE,FALSE,TRUE,629.75,2.7146,86.6575,309.16375,0.8945875,5.3711,0.487675,3.501,0.1178735,0.934925,0.768225,0,0,4465.25,0.94218605,0,1918.1,2584.35,0,0,-0.42959921,0.001201601
FALSE,FALSE,TRUE,1244.25,1.6758,74.2375,709.79125,0.7187125,7.7963,0.354725,3.743,0.2875115,0.810775,0.768325,0,0,3223.79,0,0,2064.1,2849.35,0,0,-0.640309466,0.003549569
FALSE,FALSE,TRUE,1100.9055,4.77697,81.397945,275.3999875,0.709798875,7.410263,0.00822625,3.639706,0.218222315,0.87799875,0.76848925,0,0,25003.44,0,0,21610.45,25015.7,0,0,-0.864305835,0.005485153
FALSE,FALSE,TRUE,777.45,3.5414,64.1485,721.78375,0.8107625,4.7435,0.307175,4.727,0.1774575,0.987075,0.768575,0,0,9671.745,0.9419555,0,5056,7249.35,0,0,-0.522765212,0.000814786
FALSE,FALSE,TRUE,1393.6585,2.764654,69.994675,257.1908875,0.700885875,6.348395,0.21530875,2.259074,0.247817825,0.98687675,0.76866075,0,0,10472.72,0.94244855,0,5326.8,9947.25,0,0,-0.508637757,0.000620101
FALSE,FALSE,TRUE,1495.15,4.3038,31.1635,805.34125,0.8941875,5.3495,0.291325,4.0678,0.3064745,0.965275,0.768875,0,0,28066.36,0.94212345,0,15900.2,26578.8,0,0,-0.566526414,0.00078304
