VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
TRUE,FALSE,FALSE,999.7732043,3.773754597,32.66340017,31.35196611,0.717973479,2.761995554,0.004428924,2.109405398,0.043998799,0.866851538,0.766419768,0,0,12646.495,0.19539965,0,8894.45,9359.5,0,0,-0.703322591,0.003192173
TRUE,FALSE,FALSE,1292.5,4.098,93.385,249.7375,0.770375,2.087,0.04825,1.17,0.404695,0.98875,0.76675,0,0,21439.89,0.42682055,0,11152.9,12030.15,0,0,-0.520196906,0.001589361
TRUE,FALSE,FALSE,602.34721,2.337938428,30.36897957,243.0597752,0.701149486,2.330903277,0.382321179,2.009577751,0.434683961,0.919932783,0.766764015,0,0,3176.505,0,0,0,0,1,129.6,0.7408,0.030753143
TRUE,FALSE,FALSE,919.4665551,2.257017255,75.07591069,164.8082137,0.766230573,2.176181704,0.480572343,1.745020986,0.036853774,0.915483087,0.766821593,0,0,4538.74,0.37553745,0,1772.7,2127.65,0,0,-0.390631205,0.005813939
TRUE,FALSE,FALSE,651.9990116,4.269778252,22.15380251,51.55907329,0.93961857,2.475290835,0.353816479,4.536978483,0.033489209,0.88017711,0.766888201,0,0,11401.865,0.278613,0,8995.9,9384,0,0,-0.788984506,0.001927188
TRUE,FALSE,FALSE,973.5,2.838,89.785,843.5125,0.721625,4.781,0.19025,3.054,0.091095,0.86425,0.76725,0.07255,0.01507,7709.07,0,0.55535935,7434.75,7690.05,0,0,-0.964427322,0.001261015
TRUE,FALSE,FALSE,1071.5,4.118,53.965,25.4875,0.905875,4.961,0.22525,2.938,0.355695,0.92675,0.76775,0.00055,0.01369,17934.285,0,0.86599515,17513.45,17938.25,0,0,-0.976555728,0.001456182
TRUE,FALSE,FALSE,1292.5035,3.308138,93.161575,792.9533875,0.844681875,6.448499,0.37193325,3.968122,0.024076475,0.89121875,0.76813525,0.00982275,0.01385053,13558.255,0,0.816012,9433.6,11633.35,0,0,-0.695825357,0.001491356
TRUE,FALSE,FALSE,912.6630127,2.763534188,25.17484829,493.3252566,0.703551027,2.934870183,0.098005287,4.275616884,0.096418632,0.994263113,0.768230826,0,0,6946.135,0.43031305,0,3297.45,3846.5,0,0,-0.474700355,0.002979923
TRUE,FALSE,FALSE,1493.17354,3.699060202,66.34722471,698.4613195,0.70040783,2.412702605,0.15784058,2.055090189,0.378750846,0.99425739,0.768591791,0,0,20277.425,0.4321172,0,4249.05,5169.8,0,0,-0.209547614,0.003053502
