VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
FALSE,TRUE,FALSE,619.35,1.306,85.24,636.8125,0.815125,4.361,0.03125,4.914,0.263575,0.90875,0.87925,0,0,1016.12,0,0,0,0,1,115.3,0.7694,0.004481776
FALSE,TRUE,FALSE,999.15,1.178,54.52,783.0625,0.711125,5.567,0.44525,4.406,0.295425,0.62525,0.92575,0,0,1337.395,0,0,1198.55,1337.75,0,0,-0.896173377,0.004854015
FALSE,TRUE,FALSE,818.25,2.302,70.68,668.9875,0.930125,2.459,0.11075,3.422,0.423315,0.83075,0.94525,0,0,4285.87,0,0,4098.8,4296.75,0,0,-0.956371465,0.001541967
FALSE,TRUE,FALSE,1444.65,2.166,35.4,724.5625,0.824625,3.731,0.00125,2.822,0.494365,0.72075,0.79325,0,0,6835.37,0,0,6596.85,6844.5,0,0,-0.965144971,0.002518413
FALSE,TRUE,FALSE,631.95,2.402,65.24,336.5125,0.796125,2.867,0.26925,3.174,0.456635,0.99225,0.59925,0,0,3577.875,0.83336575,0,1626.75,2087.9,0,0,-0.454697042,0.005863391
FALSE,TRUE,FALSE,1427.55,2.946,50.12,700.1875,0.742625,3.533,0.14875,2.982,0.248385,0.87425,0.62225,0,0,12323.595,0.77693295,0,3733.6,5062.3,0,0,-0.302974877,0.008581524
FALSE,TRUE,FALSE,1033.35,2.434,51.48,659.2375,0.813625,5.927,0.30175,2.326,0.423805,0.59475,0.99425,0,0,6048.905,0,0,5152.1,5588.75,0,0,-0.851819622,0.007452624
FALSE,TRUE,FALSE,892.05,1.042,48.2,27.4375,0.706375,3.407,0.11625,4.114,0.141075,0.56475,0.86875,0,0,839.475,0,0,788.2,824.9,0,0,-0.939091712,0.006855755
FALSE,TRUE,FALSE,817.35,4.83,64.36,38.1625,0.772625,7.013,0.09275,3.966,0.356675,0.84225,0.90975,0,0,18933.375,0,0,0,0,1,101.45,0.7971,0.003394965
FALSE,TRUE,FALSE,1213.35,1.414,49.16,780.1375,0.942625,4.349,0.12475,3.994,0.252305,0.95325,0.71625,0,0,2426.23,0.8899609,0,2336.85,3296.6,0,0,-0.963296743,0.003867655
FALSE,TRUE,FALSE,773.25,2.53,51.4,804.5125,0.834125,5.285,0.12125,2.102,0.281215,0.52475,0.80875,0,0,4959.575,0,0,4777.7,4936.25,0,0,-0.963382384,0.00383
FALSE,TRUE,FALSE,811.05,2.566,90.68,155.1625,0.818625,3.689,0.03475,1.034,0.229275,0.92575,0.96125,0,0,5233.74,0,0,0,0,1,108.45,0.7831,0.004218942
FALSE,TRUE,FALSE,622.95,4.962,82.04,343.3375,0.707875,5.141,0.07025,4.19,0.490935,0.51375,0.91475,0,0,15225.985,0,0,14841.15,15226.05,0,0,-0.974739793,0.001308076
FALSE,TRUE,FALSE,796.65,4.486,20.52,523.7125,0.878625,6.965,0.00975,4.83,0.200855,0.87825,0.50125,0,0,19007.375,0,0,18751.95,19064.85,0,0,-0.986565657,0.000665182
FALSE,TRUE,FALSE,1174.65,2.814,47.72,497.3875,0.859125,3.389,0.26325,4.042,0.076885,0.77575,0.89925,0,0,9251.825,0.004884561,0,8933.8,9219.25,0,0,-0.965637528,0.001491959
FALSE,TRUE,FALSE,1357.35,3.566,33.64,806.4625,0.884125,6.305,0.46375,4.474,0.430175,0.80275,0.62375,0,0,17150.755,0.563574708,0,13325.75,19391.8,0,0,-0.776529981,0.013943429
