VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
TRUE,FALSE,FALSE,1036.95,1.522,56.68,512.0125,0.815125,5.873,0.18925,4.302,0.243975,0.53525,0.97875,0,0,2354.45,0,0,2127.65,2282,0,0,-0.903805214,0.008037697
TRUE,FALSE,FALSE,1012.65,1.666,50.68,587.0875,0.786625,4.745,0.07375,2.93,0.109715,0.64225,0.95225,0,0,2769.39,0,0,2661.7,2756.75,0,0,-0.961146724,0.003386953
TRUE,FALSE,FALSE,616.65,1.426,34.84,584.1625,0.777625,4.649,0.40125,1.654,0.208205,0.99125,0.94875,0,0,1237.425,0,0,0,0,1,73.75,0.8525,0.005682614
TRUE,FALSE,FALSE,1098.15,2.178,98.92,135.6625,0.804625,3.305,0.43825,3.902,0.101385,0.90775,0.53675,0,0,5027.75,0.24855125,0,4726.85,4882.1,0,0,-0.94016929,0.001413877
TRUE,FALSE,FALSE,1191.75,3.794,61.24,597.8125,0.797625,3.647,0.37975,4.242,0.458105,0.62875,0.89775,0,0,17069.035,0,0,15972.25,17040.6,0,0,-0.935753952,0.001577987
TRUE,FALSE,FALSE,794.85,2.678,55.64,67.4125,0.857875,4.547,0.04025,4.438,0.261615,0.69375,0.72125,0,0,5724.445,0,0,5602.05,5721.05,0,0,-0.978671743,0.002353017
TRUE,FALSE,FALSE,1333.95,2.93,69.56,563.6875,0.884375,5.027,0.25975,2.354,0.122945,0.50225,0.91575,0,0,11337.92,0,0,10224.4,10936.75,0,0,-0.901786513,0.00588039
TRUE,FALSE,FALSE,1037.85,2.078,26.04,837.6625,0.744375,3.635,0.21425,1.77,0.058755,0.68325,0.93325,0,0,4473.775,0,0,4363.95,4469.55,0,0,-0.975464608,0.001795078
TRUE,FALSE,FALSE,1261.05,4.366,24.36,791.8375,0.701375,2.543,0.45875,2.19,0.053855,0.56275,0.90975,0,0,24013.445,0,0,23602.2,24033.9,0,0,-0.982875814,0.00079567
TRUE,FALSE,FALSE,1267.35,4.698,40.36,956.6125,0.879125,5.969,0.10275,3.882,0.169985,0.64425,0.68375,0,0,28534.645,0,0,27792.85,28507,0,0,-0.974015673,0.001598527
TRUE,FALSE,FALSE,1218.75,2.222,48.68,654.3625,0.736875,4.157,0.49325,1.302,0.361575,0.83425,0.80175,0,0,5945.08,0.3433605,0,4634.95,4921.9,0,0,-0.779649729,0.002289384
TRUE,FALSE,FALSE,743.55,2.226,29.32,766.4875,0.768625,2.639,0.29925,3.826,0.210655,0.82425,0.53775,0,0,3655.635,0,0,3477,3672.1,0,0,-0.951146092,0.001159025
