HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.936,0.904,0,0,4089.615,0.40862401,0,3504.45,3678.5,0,0,0,-0.856972592,0,0.018884557
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.94,0.904,0,0,4076.54,0.86117845,0,3208.5,3717.9,0,0,0,-0.787095303,0,0.011916288
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.944,0.904,0,0,4096.11,0.9753333,0,3142.2,3765.4,0,0,0,-0.767139907,0,0.001570666
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.948,0.904,0,0,4074.885,0.97610625,0,3153.7,3791.55,0,0,0,-0.773949336,0,0.001787233
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.952,0.904,0,0,4090.025,0.9773112,0,3163.45,3804.8,0,0,0,-0.773471084,0,0.001608725
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.956,0.904,0,0,4088.41,0.97649665,0,3163.35,3833.1,0,0,0,-0.773751262,0,0.002070765
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.96,0.904,0,0,4084.485,0.97629865,0,3186.5,3834.5,0,0,0,-0.780178189,0,0.001885075
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.964,0.904,0,0,4092.065,0.97720295,0,3183.65,3877.25,0,0,0,-0.778026289,0,0.001544364
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.968,0.904,0,0,4080.08,0.9765965,0,3199.25,3861.55,0,0,0,-0.784119913,0,0.001759332
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.972,0.904,0,0,4086.09,0.9763601,0,3210.7,3875.25,0,0,0,-0.785814013,0,0.002194191
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.976,0.904,0,0,4088.31,0.97646255,0,3214.8,3895.55,0,0,0,-0.78634842,0,0.001509942
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.98,0.904,0,0,4069.995,0.97717435,0,3223.65,3918.05,0,0,0,-0.792064215,0,0.001568251
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.984,0.904,0,0,4082.65,0.9767393,0,3237.6,3929.85,0,0,0,-0.793027273,0,0.001964402
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.988,0.904,0,0,4096.97,0.97683315,0,3247.05,3954.35,0,0,0,-0.79258575,0,0.002100508
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.992,0.904,0,0,4085.095,0.9760707,0,3245.2,3959.25,0,0,0,-0.79442016,0,0.001919197
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.996,0.904,0,0,4087.51,0.9757981,0,3260.35,3925.85,0,0,0,-0.797646876,0,0.001863067
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,1,0.904,0,0,4078.71,0.97635665,0,3263.3,3989.85,0,0,0,-0.800119559,0,0.002415537
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.9,0.908,0,0,4088.85,0,0,3922.85,4071.05,0,0,0,-0.959427716,0,0.00210973
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.904,0.908,0,0,4075.095,0,0,3935.3,4089.8,0,0,0,-0.965736138,0,0.002039234
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.908,0.908,0,0,4085.905,0,0,3935.05,4065.75,0,0,0,-0.963109564,0,0.001760062
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.912,0.908,0,0,4079.16,0,0,3929.25,4095.9,0,0,0,-0.963255627,0,0.00134889
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.916,0.908,0,0,4090.345,0,0,3925.7,4080.7,0,0,0,-0.9597722,0,0.001733101
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.92,0.908,0,0,4089.65,0,0,3932.4,4081.35,0,0,0,-0.961578389,0,0.001372614
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.924,0.908,0,0,4079.505,0,0,3918.8,4081.6,0,0,0,-0.960642006,0,0.001674095
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.928,0.908,0,0,4083.025,0.002415885,0,3904.1,4110,0,0,0,-0.956203674,0,0.001755751
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.932,0.908,0,0,4082.04,0.00787239,0,3887.45,4086.3,0,0,0,-0.952357498,0,0.002299428
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.936,0.908,0,0,4082.065,0.27211741,0,3639.35,3825.45,0,0,0,-0.891703274,0,0.01893107
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.94,0.908,0,0,4073.125,0.8490566,0,3197.65,3659.15,0,0,0,-0.78508946,0,0.007933212
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.944,0.908,0,0,4076.385,0.9765397,0,3143,3800.1,0,0,0,-0.771036576,0,0.001492728
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.948,0.908,0,0,4084.245,0.97766135,0,3151.25,3815.75,0,0,0,-0.771579077,0,0.001495068
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.952,0.908,0,0,4094.095,0.9771498,0,3164.5,3839,0,0,0,-0.772960065,0,0.001823626
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.956,0.908,0,0,4087.22,0.9771405,0,3181.05,3828.2,0,0,0,-0.778304813,0,0.001499089
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.96,0.908,0,0,4092.17,0.9775181,0,3185.75,3856.15,0,0,0,-0.778534552,0,0.00210112
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.964,0.908,0,0,4079.67,0.9768139,0,3189.4,3892.35,0,0,0,-0.781809198,0,0.00230618
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.968,0.908,0,0,4082.765,0.97750115,0,3184.8,3916.25,0,0,0,-0.780075646,0,0.001913497
