HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.87,0.76,0,0,4267.41,0,0,4113.7,4250.4,0,0,0,-0.964016521,0,0.003106906
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.88,0.76,0,0,4246.02,0.006657732,0,4090.5,4246.9,0,0,0,-0.963392885,0,0.002825375
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.89,0.76,0,0,4231.46,0.8389117,0,3310.2,3657.9,0,0,0,-0.782161562,0,0.050203307
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.9,0.76,0,0,4258.34,0.8808391,0,2485.7,3087.4,0,0,0,-0.58393349,0,0.015672322
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.91,0.76,0,0,4249.84,0.8931051,0,2327.5,2987.6,0,0,0,-0.547587274,0,0.020106686
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.92,0.76,0,0,4252.56,0.9011691,0,2399.2,3148.9,0,0,0,-0.564274887,0,0.022283605
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.93,0.76,0,0,4249.62,0.905389,0,2307.9,2968.7,0,0,0,-0.543030476,0,0.013703602
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.94,0.76,0,0,4251.95,0.909983,0,2580.2,3185.2,0,0,0,-0.606813219,0,0.018730674
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.95,0.76,0,0,4243.68,0.9126526,0,2766.6,3412.5,0,0,0,-0.651975949,0,0.016810058
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.96,0.76,0,0,4240.4,0.9127172,0,3006.7,3620.8,0,0,0,-0.709051937,0,0.013399845
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.97,0.76,0,0,4262.61,0.9198937,0,3260,3708.7,0,0,0,-0.764804317,0,0.010443927
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.98,0.76,0,0,4248.32,0.9187307,0,3550.5,4119.3,0,0,0,-0.83575613,0,0.009178643
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.99,0.76,0,0,4257.92,0.9199367,0,3791.6,4235.9,0,0,0,-0.890424787,0,0.007571475
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,1,0.76,0,0,4238.81,0.9230339,0,4024.2,4499.5,0,0,0,-0.949413117,0,0.009772746
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.75,0.77,0,0,4268.64,0,0,4161,4248.7,0,0,0,-0.97483081,0,0.003461298
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.76,0.77,0,0,4259.74,0,0,4133.1,4255.4,0,0,0,-0.97031618,0,0.002644917
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.77,0.77,0,0,4264.37,0,0,4149.2,4231.9,0,0,0,-0.97303442,0,0.003572788
