HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,1,0.862,0,0,4086.875,0.4629006,0,3497.95,3887.05,0,0,0,-0.85595296,0,0.00533428
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.85,0.868,0,0,4083.01,0.2774251,0,3867.25,4033.4,0,0,0,-0.947186322,0,0.001870816
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.856,0.868,0,0,4083.89,0.3018853,0,3872.45,4023.25,0,0,0,-0.948240604,0,0.001396484
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.862,0.868,0,0,4087.4,0.3203871,0,3868.6,4031.45,0,0,0,-0.946492162,0,0.001900542
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.868,0.868,0,0,4081.67,0.3391619,0,3846.3,4013.65,0,0,0,-0.94237679,0,0.002449827
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.874,0.868,0,0,4089.12,0.35437445,0,3804.45,3996.95,0,0,0,-0.930394292,0,0.002596537
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.88,0.868,0,0,4078.165,0.365654,0,3771.85,4004.85,0,0,0,-0.92495762,0,0.003794487
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.886,0.868,0,0,4090.89,0.3791059,0,3713.7,3956.35,0,0,0,-0.907827315,0,0.003832234
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.892,0.868,0,0,4082.4,0.3860243,0,3664.05,3960.1,0,0,0,-0.897532035,0,0.003760381
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.898,0.868,0,0,4078.185,0.3957846,0,3654.95,3895,0,0,0,-0.896243671,0,0.003184531
